batch_id,run_id,condition,outer_fold,seed,initialization_seed,shared_initialization_sha256,paired_plan_sha256,epoch,epoch_1based,logical_microbatches,successful_optimizer_steps_total,mean_loss,mean_partial_bce,mean_partial_dice_fp32,labelled_voxels_seen,foreground_voxels_seen,zero_label_microbatches,foreground_centered,background_centered,uniform_crop,amp_overflow_events,amp_retry_attempts,amp_scale_min,amp_scale_max,amp_scale_end,mean_preclip_grad_norm,max_preclip_grad_norm,learning_rate_end,epoch_seconds,peak_allocated_gb,peak_reserved_gb
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,30,31,120,1860,0.09630817549020959,0.013860370561411447,0.08244780451059341,7991,4184,1,58,23,39,0,0,1024.0,1024.0,1024.0,1.2165708353742957,8.705470085144043,4.159655189030408e-05,25.69559211900014,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,31,32,120,1920,0.1030334994608313,0.017991120186088276,0.08504237979650497,7763,4063,0,65,27,28,0,0,1024.0,1024.0,1024.0,1.917472222695748,37.370994567871094,3.379000502807257e-05,25.705114608999793,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,32,33,120,1980,0.11697717908648526,0.028607105567100676,0.08837007333834966,8129,3943,0,70,30,20,0,0,1024.0,1024.0,1024.0,2.581078119696273,43.68349838256836,2.6773621405624713e-05,25.717621473999316,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,33,34,120,2040,0.13531851251794555,0.013638969269292527,0.12167954494555791,7940,3932,0,57,32,31,0,0,1024.0,1024.0,1024.0,1.9493698180963597,17.78608512878418,2.059450057823627e-05,25.761736332999135,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,34,35,120,2100,0.10326206022106514,0.013001606499960872,0.09026045401891072,8122,3958,1,53,34,33,0,0,1024.0,1024.0,1024.0,1.3423260427235315,9.455434799194336,1.5294121726440254e-05,25.618773524000062,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,35,36,120,2160,0.08366850381306297,0.015572269066865374,0.06809623489777247,8199,3970,0,64,34,22,0,0,1024.0,1024.0,1024.0,1.7315183424002802,14.120946884155273,1.0908065214729997e-05,25.640097037001397,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,36,37,120,2220,0.0945316906009707,0.02409343267279655,0.07043825685977936,8057,4142,0,57,32,31,0,0,1024.0,1024.0,1024.0,2.5277709596596347,45.739173889160156,7.465773747813819e-06,25.73430071799885,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,37,38,120,2280,0.07542963027201968,0.011607071038907435,0.06382255802551905,7976,4173,1,71,26,23,0,0,1024.0,1024.0,1024.0,1.1758064120619869,13.909660339355469,4.990354727730315e-06,25.659923444000015,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,38,39,120,2340,0.12021540452494671,0.012984893816117449,0.10723051180442174,7932,3984,0,53,27,40,0,0,1024.0,1024.0,1024.0,1.4430793174232046,11.64299488067627,3.498425138561358e-06,25.621783799000696,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,39,40,120,2400,0.0749540099217512,0.011096216259044193,0.06385779281457266,7987,4270,1,58,27,35,0,0,1024.0,1024.0,1024.0,1.0520128547602023,11.45030689239502,3e-06,25.596296159001213,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,0,1,120,60,2.606338853094106,2.168789407191798,0.4375494509935379,8008,4138,0,58,30,32,3,3,512.0,4096.0,512.0,90.58394902547201,432.17218017578125,0.00017999999999999998,27.672600744999727,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,1,2,120,120,1.2934781362613041,0.9126565443351865,0.3808215926090876,7771,3935,0,58,25,37,0,0,512.0,512.0,512.0,31.293003924687703,198.6859893798828,0.0002999445918673937,26.41244767399985,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,2,3,120,180,0.9438553740270436,0.6156188819324597,0.32823649446169534,8413,4307,0,62,30,28,0,0,512.0,512.0,512.0,12.220203483104706,102.63197326660156,0.0002991142965839822,26.20051266900009,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,3,4,120,240,0.7494023344169061,0.4730911273509264,0.2763112093011538,8093,4198,0,68,30,22,0,0,512.0,512.0,512.0,6.963843921820323,20.638681411743164,0.0002972930965702204,26.03789558599965,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,4,5,120,300,0.6860185564806064,0.4259763006897022,0.2600422531366348,8481,4472,0,61,29,30,0,0,512.0,512.0,512.0,6.24197279214859,18.373708724975586,0.0002944932171711482,26.08004596899991,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,5,6,120,360,0.6783277176941435,0.4053376058737437,0.2729901115099589,7746,3913,0,57,32,31,0,0,512.0,512.0,512.0,6.701519421736399,17.04021644592285,0.000290733453407337,26.112872256000628,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,6,7,120,420,0.704739793902263,0.408844863018021,0.29589493324359256,8225,4074,1,48,38,34,0,0,512.0,512.0,512.0,7.023358722527822,25.687448501586914,0.0002860390438077423,26.156866987001195,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,7,8,120,480,0.6160823080067833,0.3698892887060841,0.24619301855564119,7458,3795,0,66,25,29,0,0,512.0,512.0,512.0,6.569705208142598,18.534414291381836,0.00028044150098859483,26.12309542299954,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,8,9,120,540,0.5608640072246392,0.337836963776499,0.2230270430445671,7777,3926,0,64,34,22,0,0,512.0,512.0,512.0,6.5072018583615625,12.663811683654785,0.0002739784001156218,26.092236538999714,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,9,10,120,600,0.5402319802902639,0.30173905454576017,0.23849292546510698,8023,4031,0,54,40,26,0,0,512.0,512.0,512.0,5.846131859223048,21.4992618560791,0.0002666931266696063,26.102032796999993,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,10,11,120,660,0.5525447172112763,0.33168781421457727,0.2208569034934044,7911,3965,0,75,24,21,0,0,512.0,512.0,512.0,6.183472983042399,24.546361923217773,0.0002586345852084849,26.068764575999012,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,11,12,120,720,0.44720997132050494,0.2767296033484551,0.17048036803801855,7890,3927,0,59,37,24,0,0,512.0,512.0,512.0,6.220765050252279,19.114830017089844,0.0002498568710810032,26.012648269999772,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,12,13,120,780,0.4173080202036848,0.24427703941085685,0.17303097993135452,7736,3906,0,64,25,31,0,0,512.0,512.0,512.0,6.176295006275177,20.528907775878906,0.0002404189072956492,25.996492029000365,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,13,14,120,840,0.41320533987212305,0.2397941931353368,0.1734111487865448,7680,3972,0,59,31,30,0,0,512.0,512.0,512.0,6.428125538428625,21.179508209228516,0.00023038404898248976,25.984610085000895,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,14,15,120,900,0.4454001002634565,0.2532948216772638,0.19210527688264847,7713,3887,0,61,36,23,0,0,512.0,512.0,512.0,5.922492227951685,31.71133041381836,0.00021981965810307605,26.093203051999808,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,15,16,120,960,0.35911290952159713,0.21341722487025738,0.1456956833600998,8101,4229,0,71,21,28,0,0,512.0,512.0,512.0,6.231506442030271,28.06159019470215,0.00020879665126330557,26.02658498800156,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,16,17,120,1020,0.3658501766854897,0.19914346666579755,0.16670671105384827,7842,3895,0,66,29,25,0,0,512.0,512.0,512.0,5.813421185811361,16.885705947875977,0.00019738902366467966,26.048018187999332,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,17,18,120,1080,0.35913785367350404,0.20242557127106314,0.15671228071053822,8050,4029,0,62,23,35,0,0,512.0,512.0,512.0,6.497443183263143,33.05706787109375,0.00018567335238957547,26.006470071000876,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,18,19,120,1140,0.33387258065243564,0.19336559192937178,0.14050698777039847,7898,4111,0,61,26,33,0,0,512.0,512.0,512.0,6.455671678980192,23.450613021850586,0.0001737282823548769,26.019070983998972,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,19,20,120,1200,0.3214623442307735,0.1820399127493147,0.13942242960135143,7794,3875,0,58,38,24,0,0,512.0,512.0,512.0,5.991325643658638,16.081932067871094,0.00016163399838465363,26.076857828998982,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,20,21,120,1260,0.28852672447101213,0.14690984716192665,0.14161687542994816,7756,3951,0,64,30,26,0,0,512.0,512.0,512.0,4.742045046885808,15.708552360534668,0.00014947168694575625,25.997079000999292,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,21,22,120,1320,0.2218403558207986,0.11673828574906414,0.10510206917921702,8007,3948,0,63,29,28,0,0,512.0,512.0,512.0,4.38168891419967,12.797303199768066,0.0001373229911595876,25.94747709600051,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,22,23,120,1380,0.2499585632060189,0.12148129583899087,0.12847726891438166,7934,4023,0,66,31,23,0,0,512.0,512.0,512.0,4.660526065528392,14.017244338989258,0.00012526946274844474,25.93907596200006,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,23,24,120,1440,0.2519446136095212,0.10452783060706376,0.14741678088903426,8011,3932,0,50,37,33,0,0,512.0,512.0,512.0,5.050558223823706,20.937923431396484,0.00011339201459540494,25.94530914400093,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,24,25,120,1500,0.19760037936242345,0.10365630383231898,0.09394407421350479,7933,3960,0,61,23,36,0,0,512.0,512.0,512.0,4.249738468726476,26.0911808013916,0.00010177037759260854,25.934007806999944,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,25,26,120,1560,0.265794787783913,0.11648572252888698,0.14930906742811204,8246,4116,2,55,28,37,0,0,512.0,512.0,512.0,6.130862120787302,36.43748474121094,9.048256542400759e-05,25.9505567340002,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,26,27,120,1620,0.16865588194724712,0.08728902339313625,0.08136685887972514,8289,4303,0,59,37,24,0,0,512.0,512.0,512.0,4.2698842243601876,14.495076179504395,7.960435087538242e-05,25.93215471700023,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,27,28,120,1680,0.15667145769110297,0.0722899743151326,0.0843814825018247,8038,3956,1,55,28,37,0,0,512.0,512.0,512.0,3.364935638507207,10.149351119995117,6.920875718705205e-05,25.943212074000257,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,28,29,120,1740,0.19434548845044144,0.08713859170469125,0.10720689644416173,8019,4083,0,57,32,31,0,0,512.0,512.0,512.0,4.947377148518959,56.51850509643555,5.936556786372413e-05,25.918975388000035,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,29,30,120,1800,0.1549522283198409,0.07054212039632451,0.0844101091225942,8077,4028,0,57,29,34,0,0,512.0,512.0,512.0,4.371000718449553,29.382144927978516,5.014085823202989e-05,25.935486205000416,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,30,31,120,1860,0.16400708049060123,0.06489783836363448,0.0991092418630918,7943,4131,0,58,23,39,0,0,512.0,512.0,512.0,3.9649098690599205,32.46533203125,4.159655189030408e-05,25.816789419999623,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,31,32,120,1920,0.1483424084837073,0.0640592404256798,0.08428316762049994,7975,4195,0,65,27,28,0,0,512.0,512.0,512.0,3.751623451213042,22.321178436279297,3.379000502807257e-05,25.720868877000612,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,32,33,120,1980,0.15011730010204094,0.06630914351104972,0.08380815784136454,8222,4050,0,70,30,20,0,0,512.0,512.0,512.0,3.753286187723279,18.563350677490234,2.6773621405624713e-05,25.883981553000922,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,33,34,120,2040,0.1724274052246983,0.06638947788948522,0.10603792667388916,7865,3893,0,57,32,31,0,0,512.0,512.0,512.0,3.9268702451139688,13.447144508361816,2.059450057823627e-05,25.9917549769998,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,34,35,120,2100,0.13868189383247226,0.04508228196112517,0.09359961201747259,8309,4104,0,53,34,33,0,0,512.0,512.0,512.0,3.288114832962553,18.00967788696289,1.5294121726440254e-05,25.889526417000525,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,35,36,120,2160,0.12122334904197488,0.0581409805189954,0.06308236867189407,8353,4132,0,64,34,22,0,0,512.0,512.0,512.0,3.8302568866560858,31.483991622924805,1.0908065214729997e-05,25.89472062800087,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,36,37,120,2220,0.16414714826836038,0.08044348043658829,0.08370366642872493,8134,4188,0,57,32,31,0,0,512.0,512.0,512.0,5.799567411839962,44.086090087890625,7.465773747813819e-06,25.750021627000024,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,37,38,120,2280,0.1243345189367877,0.043488085430605374,0.08084643334150314,8036,4254,0,71,26,23,0,0,512.0,512.0,512.0,2.3667851746082307,15.413517951965332,4.990354727730315e-06,25.803553417999865,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,38,39,120,2340,0.1420700696699593,0.04807775241897616,0.09399231572945912,8115,4149,0,53,27,40,0,0,512.0,512.0,512.0,3.168323532616099,19.0455265045166,3.498425138561358e-06,25.81633642700035,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_dis_fold1_seed29,C100_DIS,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,39,40,120,2400,0.12245415576168549,0.0472919728913439,0.07516218225161235,8021,4286,0,58,27,35,0,0,512.0,512.0,512.0,3.24987816841652,25.095603942871094,3e-06,25.882364056998995,1.3322734832763672,1.44140625
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,0,1,120,60,2.5162051550423103,2.0729232762620087,0.44328187555074694,7795,4032,1,58,30,32,4,4,256.0,4096.0,256.0,96.9623210589091,704.017822265625,0.00017999999999999998,28.004440451000846,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,1,2,120,120,1.2609823303297163,0.9003562794998288,0.3606260528167089,7790,3973,0,58,25,37,0,0,256.0,256.0,256.0,30.57715721130371,197.9785614013672,0.0002999445918673937,26.138286760000483,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,2,3,120,180,0.8670246057212353,0.5579116889586051,0.3091129203637441,8389,4247,0,62,30,28,0,0,256.0,256.0,256.0,9.359658567110698,58.55294418334961,0.0002991142965839822,26.030460550000498,1.3347759246826172,1.408203125
fold1_seed29,cova3d_c100_frg_fold1_seed29,C100_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,3,4,120,240,0.6778472572565079,0.4244149343421062,0.2534323235352834,8159,4268,0,68,30,22,0,0,256.0,256.0,256.0,6.196340731779734,22.475507736206055,0.0002972930965702204,26.09846004300016,1.3347759246826172,1.408203125
